stratum,source_listing_id,title,description,price_raw,area_raw,parsed_price,parsed_area,parsed_neighborhood,parsed_type,correct_price,correct_area,correct_neighborhood,correct_type,correct_building,verified_by,notes
random,banesa-81318,Banesë me qira te rruga B,"Lëshohet me qira banesa te rruga B. Banesa është e mobiluar në tërësi, e gatshme dhe e përshtatshme për banim.
Banesa ka të gjitha pajisjet e nevojshme funksionale. Sistemin e ngrohjes e ka me Termokos. Ka hapësirë të mjaftueshme për parkim.
Banesa lirohet nga data 1 shkurt.
Sipërfaqe: 57m²
Çmimi: 300
Rënditja
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
• Koridor
Kodi: 3599
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.",300 EUR,57,300.00,57.0,Dardania,rent,,,,,,,
random,banesa-49275,Banese me qira ne lagjen e Spitalit,"Leshohet banese me qira ne Lagje te Spitalit, gjendet ne katin e 3-te, eshte komplet e mobiluar, 75m2
Banesa posedon:
- dy dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 300euro
Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",300 EUR,85,300.00,85.0,Spitali,rent,,,,,,,
random,banesa-61207,Banese me qira ne lagjen e Spitalit,"Leshohet banese me qira ne Lagje te Spitalit ,Kati 3 afer Rruges B
Banesa eshte me Termokos,e mobiluar komplet dhe ne nje objekt me siguri te lart
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 dhoma gjumi
- Banjo
- Vc
- Ballkon
- Koridor
Qmimi 360€

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",360 EUR,85,360.00,85.0,Spitali,rent,,,,,,,
random,banesa-52117,Banese me qira ne lagjen Arberi 2+1,"Banesë me qira në lagjen Arberia.Banesa eshte e mobiluar ne tersi.Lift funksional.

Sipërfaqe:86 m2
Çmimi i qirasë:400 me garazh
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777

",400 EUR,86,400.00,86.0,Arbëria,rent,,,,,,,
random,banesa-80247,Banesë me qira te Bregu i Diellit,"Lëshohet me qira banesa te Bregu i Diellit, Banesa është e pamobiluar, e re dhe e gatshme për banim.
Banesa ndodhet në katin e parë.
Kuzhina mobilohet nga pronari.
Çmimi: 300
Rënditja
•	Sallon dhe Kuzhinë
•	Dhomë gjumi
•	Banjo
•	Koridor
•	Ballkon

Kodi: 3465

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com",300 EUR,1,300.00,,Bregu i Diellit,rent,,,,,,,
random,banesa-55487,Banese me qira ne lagjen Aktash1+1,"Banesë me qira në lagjen Aktash, perball salles 1 Tetori me pamje nga lindja - perendimi.Banesa eshte e mobiluar ne teresi.Banesa ka nxemje qendrore me rrymë,është me izolim të mirë, dhe e qetë për banim. Banesa ipet vetem per ciftë bashkëshortor.Eshte e lire prej 1 Korriku.
Kati:3
Sipërfaqe:62 m2
Çmimi i qirasë:270
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund t",270 EUR,62,270.00,62.0,Aktash,rent,,,,,,,
random,banesa-57136,Banese me qira ne lagjen Arberia 1+1,"Banesë me qira në lagjen Arberia,ne rrugen Vicianum,afer Meridianit dhe Viva Fresh Store
Banesa eshte e mobiluar ne teresi me te gjitha elementet
Kati:4 me lift funksional
Sipërfaqe:70m2
Çmimi i qirasë:350plus depozita e obliguar
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo dhe shpajz
♦Ballkon
♦Korridor
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 39",350 EUR,70,350.00,70.0,Arbëria,rent,,,,,,,
random,banesa-56777,Banese me qira ne lagjen Bregu i Diellit 2+1,"Banesë me qira në lagjen Bregu i Diellit, mbi Qerimi 2, afer permendores Rugoves.Banesa eshte e mobiluar ne teresi.
Kati:2
Sipërfaqe:70 m2
Çmimi i qirasë:300
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",300 EUR,70,300.00,70.0,Bregu i Diellit,rent,,,,,,,
random,banesa-81024,Banesë në SHITJE në Veternik,"SHITET banesa në Veternik, afër Hotel International Prishtina. Banesa është e re, e gatshme dhe e përshtatshme për banim.
Sipërfaqe: 76m²
Çmimi: 92000
Rënditja
•	Sallon dhe Kuzhinë
•	2 Dhoma gjumi
•	Banjo
•	Koridor
•	Ballkon

Kodi: 3555

Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

gjirafa.com/…

esa&amp;llshp=Qira","92,000 EUR",76,92000.00,76.0,,sale,,,,,,,
random,banesa-62013,Leshohet banesa me qira ne Dardani,"Leshohet banese me qira ne Dardani mbi kurriz banesat e gjelberta
Banesa eshte 55m2 kati 5
Banesa ka kete renditje:
- 1 dhoma gjumi
- Sallon
- Kuzhine
- Banjo
- Ballkon
- Koridor
Qmimi 200€ i negociushem
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",200 EUR,55,200.00,55.0,Dardania,rent,,,,,,,
random,banesa-46936,Banese me Qira Ne Qender,"Leshohet banese me qira ne Qender,Te Rektoarati afer LC waikiki,Kati 4
Banesa ka kete renditje:
-  dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 300€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511





",300 EUR,65,300.00,65.0,Qendra,rent,,,,,,,
random,banesa-79007,Banesë me qira në Arbëri,"Banesë me qira në lagjen Arberia,ne rrugen Vicianum,afer Meridianit dhe Viva Fresh Store kompleksi Tregtia
Banesa eshte e mobiluar ne teresi e pabanuar me pare me qeraxhi me te gjitha elementet
Kati:2
Sipërfaqe:58m2
Çmimi i qirasë:300 plus depozita e obliguar
Renditja:
♦Sallon me kuzhinë
♦1 Dhomë gjumi
♦Banjo dhe shpajz
♦Ballkon
♦Korridor

Kodi: 3265
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, ose mund të na kontaktoni në këtë numër tele",300 EUR,58,300.00,58.0,Arbëria,rent,,,,,,,
random,banesa-61950,Banese me qira ne Lagjen e Spitalit,"Banesë me qira në lagjen e Spitalit, rr.Muharrem Fejza, banesa eshte e mobiluar ne teresi
Kati:5
Sipërfaqe:70
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",350 EUR,70,350.00,70.0,Spitali,rent,,,,,,,
random,banesa-83582,Banese me qira ne Tophane,"Lëshohet me qira banesa ne Tophane, e mobiluar në tërësi, e gatshme dhe shumë e përshtatshme për banim. Banesa ka të gjitha pajisjet e nevojshme funksionale. Ka hapsire parkingu
Sipërfaqe: 62m2
Çmimi: 280
Rënditja
• Sallon dhe Kuzhinë
• 1 Dhome gjumi
• Banjo
• Ballkon
• Koridor
Kodi: 3767
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/realestatesmart/

apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/u",280 EUR,62,280.00,62.0,Tophane,rent,,,,,,,
random,banesa-80728,Banesë me qira te Mati 1,"Lëshohet me qira banesa te Muharrem Fejza, mbrapa marketit te Super Vives. Banesa është e re, e mobiluar në tërësi e gatshme dhe shumë e përshtatshme për banim.
Banesa ka të gjitha pajisjet e nevojshme funksionale. E pabanuar më parë.
Ndodhet në katin e 2.
Sipërfaqe: 63m²
Çmimi: 450
Rënditja
• Sallon dhe Kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
• Koridor
Kodi: 3510
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.instagram.com/reale",450 EUR,63,450.00,63.0,Mati,rent,,,,,,,
random,banesa-61097,Banese me qira ne lagjen Emshir_1+1,"Banesë me qira në lagjen Emshir, kompleksi Nartel, banesa eshte e mobiluar ne teresi. Ndertesa ka dy ashensor funksional
Kati:7
Sipërfaqe:55
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44",350 EUR,55,350.00,55.0,Emshir,rent,,,,,,,
random,banesa-56660,Banese me qira ne lagjen Ulpiane 1+1,"Banesë me qira në lagjen Ulpiane,Banesa eshte e mobiluar ne teresi.
Kati:1
Sipërfaqe:20 m2
Çmimi i qirasë:150
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",1 EUR,20,1.00,20.0,Ulpiana,rent,,,,,,,
random,banesa-54580,Banese me qira ne Dardani,"Leshohet banese me qira ne dardani , perball shkolles xhemajl mustafa
Banesa ka kete renditje:
- 1 dhoma gjumi
- sallon dhe kuzhine
- banjo
- 1 ballkona
- koridor
Qmimi 300€

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",300 EUR,60,300.00,60.0,Dardania,rent,,,,,,,
random,banesa-8568,Banes komode ne shitje ne Breg te Diellit,"Shitet banesa ne Breg te Diellit, banesat e inxhinieringut Kati i II,  lift  funskional,e gatshme per banim e mobiluar ne tersi.64m2
Banesa posedon:
- dhome gjumi
- sallon dh kuzhine
- banjo
- ballkon
- koridor
Qmimi 51 000 euro

Per me shume informta ju lutem na kontaktoni ne numrin
WhatsApp & Viber:
045/190019","50,000 EUR",64,50000.00,64.0,Bregu i Diellit,sale,,,,,,,
random,banesa-61604,Banese me qira ne lagjen ne Lagjen e spitalit,"LËSHOHET ME QIRA BANESA NË PRISHTINË: 83m2, kati i 2-të, në lagjen ""Mati 1"" rruga Muharrem Fejza, ndërtuesi Art Construction.
Lagjja është e qetë dhe është shumë e përshtatshme për banim apo zyrë dhe ka qasje të shpejtë në rrugët C.
Objekti posedon ashensor funksional dhe sistemi i ngrohjes është me energji elektrike.
Banesa është e re dhe posedon:
· Qëndrimin ditor me kuzhinë
· 2 dhoma gjumi
· 1 Banjo
· 1 WC
· 1 ballkon
· 1 garazhë
· 1 Depo
Çmimi 370!

bit.ly/3n3a6PU

Per me shume informata mun",370 EUR,83,370.00,83.0,Spitali,rent,,,,,,,
random,banesa-54924,Banes ne shitje ne lagjen Lakrisht 2+1,"Banesë ne shitje në lagjen Lakrishte,ne kompleksin Tregtia.Banesa moderne dhe e mobiluar ne teresi.Banesa posedon ashensor dhe siguri permes vezhgimit 24 ore nga kamerat.Banesa eshte e rregulluar me shume shije dhe elegance. Banesa mund te bashkohet me nje banese tjeter 105m2.
Kati:4
Sipërfaqe:90 m
Çmimi I shitjes:150000
Renditja:
♦Sallon me kuzhinë
♦2Dhomë gjumi
♦2Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  os","150,000 EUR",90,150000.00,90.0,Lakrishte,sale,,,,,,,
random,banesa-90500,Shitet banesa me fletë poseduese në lagjën Velania,"Shitet banesa me fletë poseduese në lagjën Velania. Banesa është në katin e përdhesë, që ka sipërfaqe prej 145.29m² me dokumentacion të regjistruar në kadaster, dhe përbëhet nga një sallon me kuzhinë dhe tryezari, tri dhoma gjumi (njëra dhomë e gjumit posedonë banjo private dhe garderobë), një banjo, dy ballkon, një shpajz, garazhë, lift,…Në banesë ka ngrohje qëndrore, uje dhe rrymë 24h!… Banesa është e mobiluar në tërësi dhe si e tillë edhe shitet! Për më shumë ju lutemi të na kontaktoni në kët","190,000 EUR",145,190000.00,145.0,,sale,,,,,,,
random,banesa-62738,Banese me qira ne lagjen Bregu i Diellit,"Leshohet banese me qira ne Breg Diellit afer Royal Mall Kati 4
me lift,kompleksi Miri
Banesa ka kete renditje:
- 2 dhoma gjumi
- Sallon
- Kuzhine
- Banjo
- Vc
- Ballkon
Qmimi 300€
bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",300 EUR,86,300.00,86.0,Bregu i Diellit,rent,,,,,,,
random,banesa-52037,Leshohet banesa me qira ne Emshir,"Leshohet banesa me qira ne Emshir afer UBT-se.
Bnesa ndodhet ne katin e 6t.
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- 2 ballkona
- depo

Qmimi 3000€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511",300 EUR,90,300.00,90.0,Emshir,rent,,,,,,,
random,banesa-81366,Banesë me qira në Aktash,"Lëshohet me qira banesa në Lagjen Aktash, përball Hotelit Afa, në kompleksin TRIO Construcion. Banesa është e mobiluar në tërësi, e gatshme dhe e përshtatshme për banim.
Ka të gjitha pajisjet e nevojshme funksionale. Ndodhet në katin e dytë, ka ashensor.
Sipërfaqe: 66m²
Çmimi: 300
Banesa ka këtë renditje:
• Sallon dhe kuzhinë
• Dhomë gjumi
• Banjo
• Ballkon
• Koridor
Kodi: 3604
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.insta",300 EUR,66,300.00,66.0,Aktash,rent,,,,,,,
random,banesa-43321,Shitet banesa ne lagjen Bregu i Diellit_1+1,"Banesë ne shitje në lagjen Bregu i  Diellit, te banesat e kuqe afer shkolles fillore Ismail Qemali, banesa ka flete poseduese, ka ngrohje qendrore me Termokos,  banesa eshte komplet e mobiluar,
Kati:5
Sipërfaqe:47m2
Çmimi I shitjes:52000€
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044/393-777
WhatsApp & Viber
+383 44 39","52,000 EUR",47,52000.00,47.0,Bregu i Diellit,sale,,,,,,,
random,banesa-47330,Banese me qira Te Qafa,"Leshohet Banese me qira Te Qafa,mbrapa qebaptore gjakova e vjeter,Kati 3
Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 300€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511





",300 EUR,88,300.00,88.0,Qafa,rent,,,,,,,
random,banesa-75890,Banese me qira ne lagjen Bregu i diellit,"Leshohet banese me qira ne lagjen Bregu i Diellit te banesat e kuqe te Ambullanta. Banesa eshte komplet e mobiluar , ka hapesire me gjberim perballe baneses gjithashtu dhe park per femije.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- Dhome gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 250 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",250 EUR,60,250.00,60.0,Bregu i Diellit,rent,,,,,,,
random,banesa-63458,Banese me qira ne lagjen e Spitalit_2+1,"Banesë me qira në lagjen e Spitalit, rr.Muharrem Fejza te Frutaria. banesa eshte e mobiluar ne teresi
Çmimi i qirasë:350
Renditja:
♦Sallon me kuzhinë
♦2 Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
, apo per me shume oferta apo banesa te lira:
www.merrmeqira.com/user/profile/smart

ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 44 393 777
",350 EUR,75,350.00,75.0,Spitali,rent,,,,,,,
random,banesa-54894,Banes ne shitje ne lagjen Qafa 3+1,"Banesë ne shitje në lagjen Qafa,te BP Home 2.Banesa eshte e mobiluar ne teresi.Me fleteposeduese.Lift funksional.
Kati:10 (kati i fundit)
Sipërfaqe:92m2 +125 m2 ballkon
Çmimi I shitjes:161 000
Renditja:
♦Sallon me kuzhinë
♦3Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor
Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+383 393 777
","161,000 EUR",120,161000.00,120.0,Qafa,sale,,,,,,,
random,banesa-79561,Banese me qira te Sllovenia Sport,"Leshohet banese me qira ne te Sllovenia Sport, komplet e mobiluar gjendet me lokacion në qendër të Prishtinës në rrugën Tringë Smajli afër Swiss Diamond Hotel. Banesa është e pershtatshme për banim ose zyre per shkak të lokacionit të favorshëm gjendet ne katin e 5-te pa lift.
Banesa ka kete renditje:
- Sallon
- Kuzhine
- 2 Dhoma gjumi
- Banjo
- Ballkon
- Koridor
Cmimi: 400 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
",400 EUR,75,400.00,75.0,Sllovenia Sport,rent,,,,,,,
random,banesa-80441,Banesë me qira te Bregu i Diellit,"Lëshohet me qira banesa te Bregu i Diellit, përball Royal Mall. Banesa është e re, e mobiluar në tërësi në mënyrë moderne dhe shumë e përshtatshme për banim.
Banesa ka të gjitha pajisjet e nevojshme funksionale. Sistemin e ngrohjes e ka me Termokos. Ndodhet në katin e parë.
Çmimi: 400
Rënditja
• Sallon dhe Kuzhinë
• 3 Dhoma gjumi
• Banjo & WC
• Koridor
• Depo
• 2 Ballkone
Kodi: 3488
Për më shumë informata mund të na beni like faqen tone ne facebook
Smart Real Estate,
bit.ly/2htS4cY
, si dhe
www.",400 EUR,1,400.00,,Bregu i Diellit,rent,,,,,,,
random,banesa-52637,Banese me qira ne Ulpiane,"Leshohet banese me qira ne Ulpiane, afer fontanes.

Banesa ka kete renditje:
- 2 dhoma gjumi
- sallon dhe kuzhine
- banjo

Banesa eshte ne katin e 5.
Lshohet vetem per familajre.

Qmimi 300€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
044 333 511
+383 44 333 511
",300 EUR,80,300.00,80.0,Ulpiana,rent,,,,,,,
random,banesa-61380,Banese me qira ne Rrugen C,"Leshohet banese me qira ne Rr C , Ndue Perlleshi
Banesa eshte 90m2 kati 8 me ashensor
Banesa ka kete renditje:
- 2 dhoma gjumi
- Sallon
- Kuzhine
- Banjo
- Vc
- Ballkon
- Koridor
Qmimi 350€

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677
044 333 511
+383 44 333 511",350 EUR,90,350.00,90.0,Lakrishte,rent,,,,,,,
random,banesa-78568,Banese per zyre me qira ne lagjen Dardania,"Leshohet banese per zyre me qira ne lagjen Dardania afer rezonances gjendet ne katin perdhese.
Siperfaqe: 80 m2
4 njesi
Cmimi: 400 euro

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511",400 EUR,80,400.00,80.0,Dardania,rent,,,,,,,
random,banesa-55682,Banese(Garsoniere) me qira ne lagjen Sllovenia e Sportit,"Banesë me qira në lagjen Sllovenia e Sportit, ne rrugen Rrustem Statovci,afer fakultetit Fama dhe Albi Marketit.Banesa eshte e mobiluar ne teresi.
Kati:1
Sipërfaqe:30 m2
Çmimi i qirasë:220
Renditja:
♦Sallon me kuzhinë
♦Dhomë gjumi
♦Banjo
♦Ballkon
♦Korridor

Për më shumë informata mund të na beni like faqen tone ne facebook Smart Real Estate,
bit.ly/2htS4cY
,  ose mund të na kontaktoni në këtë numër telefoni
044 393 777
WhatsApp & Viber
+38344 393 777
",220 EUR,30,220.00,30.0,Sllovenia Sport,rent,,,,,,,
random,banesa-79045,Banese me qira ne lagjen Mati 1,"Lëshohet banesa me qëra te Mati 1 në rrugen Ukshin Kovaçica afer Shkolles Pavarsia.
Banesa ka 100m², ndodhet në katin e tretë dhe posedon:
1 Sallon me kuzhinë të kompletuar,
3 Dhoma gjumi
2 Tualete
1 Banjo
1 Depo mbrenda banesës dhe
1 Ballkon

Çmimi: 520€

bit.ly/3n3a6PU

Per me shume informata mund te na kontaktoni ne numrin
049 124 677 WhatsApp dhe Viber +383 49 124 677
044 333 511 WhatsApp dhe Viber +383 44 333 511
",520 EUR,100,520.00,100.0,Mati,rent,,,,,,,
random,banesa-51222,Banese me qira ne lagjen e Spitalit,"Leshohet banese me qira ne Lagje te Spitalit, te Superviva2,banesa eshte komplet e mobilur, 100m2
Banesa ka kete renditje:
- 3 dhoma gjumi
- sallon dhe kuzhine
- banjo
- ballkon
- koridor
Qmimi 480€
bit.ly/3n3a6PU


Per me shume informata mund te na kontaktoni ne numrin
049 124 677
+383 49 124 677

",480 EUR,100,480.00,100.0,Spitali,rent,,,,,,,
